Licitações que incluem este item de material. > uri,Intenções de registro de preço que incluem este item de material. > uri,Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
/licitacoes/v1/licitacoes?item_material=150891,/licitacoes/v1/irps?item_material=150891,150891,"SISTEMA CONTÍNUO TINTA IMPRESSORA / COPIADORA, SISTEMA CONTÍNUO TINTA IMPRESSORA / COPI","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,7577: SISTEMA CONTÍNUO TINTA IMPRESSORA / COPIADORA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=150899,/licitacoes/v1/irps?item_material=150899,150899,"SOFTWARE ANÁLISE VOZ, SOFTWARE ANÁLISE VOZ","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,15714: SOFTWARE ANÁLISE VOZ,Ativo,Não
/licitacoes/v1/licitacoes?item_material=150922,/licitacoes/v1/irps?item_material=150922,150922,"TABLET, TABLET","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7010: GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA,19246: TABLET,Ativo,Não
/licitacoes/v1/licitacoes?item_material=150954,/licitacoes/v1/irps?item_material=150954,150954,"PLACA SOM MICROCOMPUTADOR, PLACA SOM MICROCOMPUTADOR","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,14018: PLACA SOM MICROCOMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=150964,/licitacoes/v1/irps?item_material=150964,150964,"VENTILADOR COMPUTADOR, VENTILADOR COMPUTADOR","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7010: GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA,13857: VENTILADOR COMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=150980,/licitacoes/v1/irps?item_material=150980,150980,"TECLADO, TECLADO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7010: GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA,12582: TECLADO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=151024,/licitacoes/v1/irps?item_material=151024,151024,"CANETA PARA TOQUE TELA, CANETA PARA TOQUE TELA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,5042: CANETA PARA TOQUE TELA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=151033,/licitacoes/v1/irps?item_material=151033,151033,"MEMÓRIA FLASH, MEMÓRIA FLASH","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,15879: MEMÓRIA FLASH,Ativo,Não
/licitacoes/v1/licitacoes?item_material=151037,/licitacoes/v1/irps?item_material=151037,151037,"ORGANIZADOR CABOS, ORGANIZADOR CABOS","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7035: EQUIPAMENTOS SUPORTES DE PROCESSAMENTO AUTOMÁTICO DE DADOS,14755: ORGANIZADOR CABOS RACK,Ativo,Não
/licitacoes/v1/licitacoes?item_material=197005,/licitacoes/v1/irps?item_material=197005,197005,"EQUIPAMENTOS DE ENTRADA E SAIDA DE DADOS, EQUIPAMENTOS DE ENTRADA E SAIDA DE DADOS","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,17185: EQUIPAMENTOS DE ENTRADA E SAIDA DE DADOS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=197010,/licitacoes/v1/irps?item_material=197010,197010,"GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA, GRUPO DE DISPOSITIVOS FUNCIONANDO COMO U","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7010: GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA,17186: GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=197015,/licitacoes/v1/irps?item_material=197015,197015,"EQUIPAMENTOS DE APOIO, EQUIPAMENTOS DE APOIO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7035: EQUIPAMENTOS SUPORTES DE PROCESSAMENTO AUTOMÁTICO DE DADOS,17187: EQUIPAMENTOS DE APOIO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=197020,/licitacoes/v1/irps?item_material=197020,197020,"UNIDADES CENTRAIS DE PROCESSAMENTO DE DADOS ANALÓGICOS, UNIDADES CENTRAIS DE PROCESSAMENTO DE DA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7020: UNIDADES CENTRAIS DE PROCESSAMENTO DE DADOS ANALÓGICOS,17188: UNIDADES CENTRAIS DE PROCESSAMENTO DE DADOS ANALÓGICOS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=197021,/licitacoes/v1/irps?item_material=197021,197021,"UNIDADES CENTRAIS DE PROCESSAMENTO DIGITAIS, UNIDADES CENTRAIS DE PROCESSAMENTO DIGIT","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7021: UNIDADES CENTRAIS DE PROCESSAMENTO DIGITAIS,17189: UNIDADES CENTRAIS DE PROCESSAMENTO DIGITAIS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=197022,/licitacoes/v1/irps?item_material=197022,197022,"UNIDADES CENTRAIS DE PROCESSAMENTO HÍBRIDAS, UNIDADES CENTRAIS DE PROCESSAMENTO HÍBRI","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7022: UNIDADES CENTRAIS DE PROCESSAMENTO HÍBRIDAS,17190: UNIDADES CENTRAIS DE PROCESSAMENTO HÍBRIDAS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=197025,/licitacoes/v1/irps?item_material=197025,197025,"UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS, UNIDADES DE ARMAZENAMENTO DE ENTRADA E S","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,17191: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=197030,/licitacoes/v1/irps?item_material=197030,197030,"SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS, SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,17192: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=197040,/licitacoes/v1/irps?item_material=197040,197040,"EQUIPAMENTOS PARA PERFURAÇÃO DE CARTÕES, EQUIPAMENTOS PARA PERFURAÇÃO DE CARTÕES","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7040: EQUIPAMENTOS PARA PERFURAÇÃO DE CARTÕES,17194: EQUIPAMENTOS PARA PERFURAÇÃO DE CARTÕES,Ativo,Não
/licitacoes/v1/licitacoes?item_material=197042,/licitacoes/v1/irps?item_material=197042,197042,"DISPOSITIVOS PARA CONTROLE DE MINI E MICROCOMPUTADORES, DISPOSITIVOS PARA CONTROLE DE MINI E MIC","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7042: DISPOSITIVOS PARA CONTROLE DE MINI E MICROCOMPUTADORES,17195: DISPOSITIVOS PARA CONTROLE DE MINI E MICROCOMPUTADORES,Ativo,Não
/licitacoes/v1/licitacoes?item_material=197045,/licitacoes/v1/irps?item_material=197045,197045,"ARTIGOS DIVERSOS PARA UM PROCESSAMENTO AUTOMÁTICO  DE  DADOS(PAD), ARTIGOS DIVERSOS PARA UM PROCESSAMENTO A","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,17196: ARTIGOS DIVERSOS PARA UM PROCESSAMENTO AUTOMÁTICO  DE  DADOS(PAD),Ativo,Não
/licitacoes/v1/licitacoes?item_material=197050,/licitacoes/v1/irps?item_material=197050,197050,"COMPONENTES PARA PROCESSAMENTO AUTOMÁTICO DE DADOS, COMPONENTES PARA PROCESSAMENTO AUTOMÁTIC","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7050: COMPONENTES PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,17197: COMPONENTES PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=200360,/licitacoes/v1/irps?item_material=200360,200360,"TONALIZADOR, RESINA, IMPRESSORA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,142: TONALIZADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=200361,/licitacoes/v1/irps?item_material=200361,200361,"TONALIZADOR, RESINA, MÁQUINA REPROGRÁFICA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,142: TONALIZADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=200362,/licitacoes/v1/irps?item_material=200362,200362,"TONALIZADOR, ÓLEO VEGETAL, IMPRESSORA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,142: TONALIZADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=200363,/licitacoes/v1/irps?item_material=200363,200363,"TONALIZADOR, ÓLEO VEGETAL, MÁQUINA REPROGRÁFICA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,142: TONALIZADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=200364,/licitacoes/v1/irps?item_material=200364,200364,"TONALIZADOR, HIDROCARBONETO, IMPRESSORA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,142: TONALIZADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=200365,/licitacoes/v1/irps?item_material=200365,200365,"TONALIZADOR, HIDROCARBONETO, MÁQUINA REPROGRÁFICA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,142: TONALIZADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=200366,/licitacoes/v1/irps?item_material=200366,200366,"TINTA OFSETE, ÓLEO VEGETAL, PRETA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,143: TINTA OFSETE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=200367,/licitacoes/v1/irps?item_material=200367,200367,"TINTA OFSETE, ÓLEO VEGETAL, VERMELHA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,143: TINTA OFSETE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=200368,/licitacoes/v1/irps?item_material=200368,200368,"TINTA OFSETE, HIDROCARBONETO, PRETA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,143: TINTA OFSETE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=200369,/licitacoes/v1/irps?item_material=200369,200369,"TINTA OFSETE, HIDROCARBONETO, VERMELHA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,143: TINTA OFSETE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=200370,/licitacoes/v1/irps?item_material=200370,200370,"TINTA OFSETE, RESINA ESTÉRIL, PRETA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,143: TINTA OFSETE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=200371,/licitacoes/v1/irps?item_material=200371,200371,"TINTA OFSETE, RESINA ESTÉRIL, VERMELHA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,143: TINTA OFSETE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204535,/licitacoes/v1/irps?item_material=204535,204535,"TONALIZADOR, HIDROCARBONETO, IMPRESSORA, LÍQUIDO, PRETA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,142: TONALIZADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204536,/licitacoes/v1/irps?item_material=204536,204536,"TONALIZADOR, HIDROCARBONETO, IMPRESSORA, SECO, PRETA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,142: TONALIZADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204537,/licitacoes/v1/irps?item_material=204537,204537,"TONALIZADOR, HIDROCARBONETO, PLOTER, LÍQUIDO, PRETA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,142: TONALIZADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204538,/licitacoes/v1/irps?item_material=204538,204538,"TONALIZADOR, HIDROCARBONETO, PLOTER, SECO, PRETA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,142: TONALIZADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204539,/licitacoes/v1/irps?item_material=204539,204539,"TONALIZADOR, HIDROCARBONETO, MÁQUINA REPROGRÁFICA, LÍQUIDO, PRETA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,142: TONALIZADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204540,/licitacoes/v1/irps?item_material=204540,204540,"TONALIZADOR, HIDROCARBONETO, MÁQUINA REPROGRÁFICA, SECO, PRETA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,142: TONALIZADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204579,/licitacoes/v1/irps?item_material=204579,204579,"TINTA MIMEÓGRAFO, CORANTE E AGLUTINANTE, AZUL","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,253: TINTA MIMEÓGRAFO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204580,/licitacoes/v1/irps?item_material=204580,204580,"TINTA MIMEÓGRAFO, CORANTE E AGLUTINANTE, PRETA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,253: TINTA MIMEÓGRAFO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204793,/licitacoes/v1/irps?item_material=204793,204793,"DISQUETE, 3 1/2 POL, 1,44 MB, AZUL, HD - ELEVADA DENSIDADE","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,217: DISQUETE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204794,/licitacoes/v1/irps?item_material=204794,204794,"DISQUETE, 3 1/2 POL, 1,44 MB, PRETA, HD - ELEVADA DENSIDADE","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,217: DISQUETE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204795,/licitacoes/v1/irps?item_material=204795,204795,"DISQUETE, 3 1/2 POL, 1,44 MB, CINZA, HD - ELEVADA DENSIDADE","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,217: DISQUETE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204796,/licitacoes/v1/irps?item_material=204796,204796,"TECLADO MICROCOMPUTADOR, ABNT, 85 UN, PLÁSTICO, CINZA, ERGOMÉTRICO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,122: TECLADO MICROCOMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204797,/licitacoes/v1/irps?item_material=204797,204797,"TECLADO MICROCOMPUTADOR, ABNT, 107 UN, PLÁSTICO, BEGE, ERGOMÉTRICO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,122: TECLADO MICROCOMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204798,/licitacoes/v1/irps?item_material=204798,204798,"TECLADO MICROCOMPUTADOR, ABNT, 107 UN, PLÁSTICO, BEGE, CONVENCIONAL","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,122: TECLADO MICROCOMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204799,/licitacoes/v1/irps?item_material=204799,204799,"TECLADO MICROCOMPUTADOR, ABNT, 107 UN, PLÁSTICO, CINZA, ERGOMÉTRICO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,122: TECLADO MICROCOMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204800,/licitacoes/v1/irps?item_material=204800,204800,"TECLADO MICROCOMPUTADOR, ABNT, 107 UN, PLÁSTICO, CINZA, CONVENCIONAL","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,122: TECLADO MICROCOMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204801,/licitacoes/v1/irps?item_material=204801,204801,"TECLADO MICROCOMPUTADOR, ABNT, 107 UN, ALUMÍNIO, BEGE, ERGOMÉTRICO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,122: TECLADO MICROCOMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204802,/licitacoes/v1/irps?item_material=204802,204802,"TECLADO MICROCOMPUTADOR, ABNT, 107 UN, ALUMÍNIO, BEGE, CONVENCIONAL","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,122: TECLADO MICROCOMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204803,/licitacoes/v1/irps?item_material=204803,204803,"TECLADO MICROCOMPUTADOR, ABNT, 107 UN, ALUMÍNIO, CINZA, ERGOMÉTRICO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,122: TECLADO MICROCOMPUTADOR,Ativo,Não
